Time,i,j,k,w,Pressure,Temperature,Acc_x,Acc_y,Acc_z,Gyro_x,Gyro_y,Gyro_z,Mag_x,Mag_y,Mag_z
156818.0,0.6644287109375,-0.51556396484375,0.42913818359375,0.3294677734375,1005.85595703125,23.6607666015625,8.59375,-0.05078125,-3.92578125,0.0,0.0,0.0,-194.0,-23.0625,75.3125,
157080.0,0.6644287109375,-0.51556396484375,0.42913818359375,0.3294677734375,1005.853271484375,23.667694091796875,8.59375,-0.05078125,-3.890625,0.0,0.0,0.0,-194.0625,-23.375,76.8125,
157111.0,0.6644287109375,-0.51556396484375,0.42913818359375,0.32952880859375,1005.855224609375,23.676971435546875,8.59375,-0.01171875,-3.92578125,0.0,0.0,0.0,-195.5,-23.6875,74.1875,
157140.0,0.6644287109375,-0.51556396484375,0.42913818359375,0.32952880859375,1005.8564453125,23.676971435546875,8.59375,-0.05078125,-3.92578125,0.0,0.0,0.0,-194.8125,-22.8125,74.5625,
157468.0,0.6644287109375,-0.5155029296875,0.42913818359375,0.32952880859375,1005.8662109375,23.6607666015625,8.59375,-0.05078125,-3.92578125,0.0,0.0,0.0,-194.5,-22.875,75.5,
157679.0,0.66448974609375,-0.5155029296875,0.42913818359375,0.32952880859375,1005.869873046875,23.668853759765625,8.6328125,-0.01171875,-3.92578125,0.0,0.0,0.0,-193.875,-23.3125,75.625,
157840.0,0.66448974609375,-0.5155029296875,0.4290771484375,0.32952880859375,1005.869384765625,23.6630859375,8.59375,-0.05078125,-3.92578125,0.0,0.0,0.0,-195.0,-23.0625,75.75,
157944.0,0.66448974609375,-0.5155029296875,0.4290771484375,0.32952880859375,1005.8505859375,23.65960693359375,8.59375,-0.05078125,-3.92578125,0.0,0.0,0.0,-193.6875,-23.125,76.3125,
158004.0,0.66448974609375,-0.5155029296875,0.4290771484375,0.32952880859375,1005.837158203125,23.658447265625,8.59375,-0.05078125,-3.92578125,0.0,0.0,0.0,-192.625,-22.875,76.125,
158047.0,0.66448974609375,-0.5155029296875,0.4290771484375,0.32952880859375,1005.8466796875,23.66424560546875,8.59375,-0.05078125,-3.890625,0.0,0.0,0.0,-193.875,-23.0625,75.6875,
158100.0,0.66448974609375,-0.5155029296875,0.4290771484375,0.32952880859375,1005.856201171875,23.66424560546875,8.59375,-0.05078125,-3.92578125,0.0,0.0,0.0,-194.375,-23.3125,75.875,
158138.0,0.66448974609375,-0.5155029296875,0.4290771484375,0.32952880859375,1005.857421875,23.672332763671875,8.59375,-0.05078125,-3.92578125,0.0,0.0,0.0,-193.125,-23.25,74.5625,
158368.0,0.66455078125,-0.51556396484375,0.428955078125,0.32952880859375,1005.8388671875,23.6468505859375,8.59375,-0.01171875,-3.92578125,-0.001953125,-0.005859375,0.001953125,-195.0,-22.625,75.6875,
158428.0,0.6644287109375,-0.5155029296875,0.42913818359375,0.32965087890625,1005.871826171875,23.6630859375,8.6328125,-0.05078125,-3.8515625,0.001953125,-0.029296875,-0.001953125,-194.0625,-23.375,76.8125,
158459.0,0.66461181640625,-0.515625,0.42889404296875,0.32940673828125,1005.867919921875,23.6630859375,8.59375,-0.05078125,-3.92578125,0.0,0.005859375,0.0,-195.0,-23.25,73.9375,
158545.0,0.6644287109375,-0.5155029296875,0.42913818359375,0.32958984375,1005.841552734375,23.66656494140625,8.59375,-0.01171875,-3.890625,0.005859375,-0.03515625,-0.001953125,-192.75,-22.875,75.8125,
158606.0,0.66448974609375,-0.5155029296875,0.42913818359375,0.3294677734375,1005.865966796875,23.673492431640625,8.59375,-0.05078125,-3.92578125,0.0,-0.0078125,-0.001953125,-194.0,-23.0625,75.3125,
158788.0,0.66461181640625,-0.515625,0.428955078125,0.32928466796875,1005.849853515625,23.66656494140625,8.59375,-0.08984375,-3.96484375,0.001953125,-0.01171875,0.0,-195.0,-22.625,75.6875,
158848.0,0.66455078125,-0.51556396484375,0.4290771484375,0.32940673828125,1005.849853515625,23.6630859375,8.59375,-0.05078125,-3.92578125,0.0,-0.009765625,-0.00390625,-192.75,-23.125,75.8125,
158908.0,0.6644287109375,-0.5155029296875,0.42926025390625,0.3294677734375,1005.85107421875,23.66424560546875,8.6328125,-0.01171875,-3.890625,0.001953125,-0.0234375,-0.001953125,-195.4375,-22.625,75.9375,
159264.0,0.66448974609375,-0.5155029296875,0.42919921875,0.32940673828125,1005.84375,23.656158447265625,8.6328125,-0.05078125,-3.92578125,0.0,0.0,0.0,-195.5625,-23.1875,77.5,
159324.0,0.66461181640625,-0.51556396484375,0.42901611328125,0.3292236328125,1005.8466796875,23.65728759765625,8.59375,-0.08984375,-3.96484375,0.0,0.0078125,-0.001953125,-193.5,-22.9375,76.9375,
159359.0,0.66448974609375,-0.51544189453125,0.42926025390625,0.32940673828125,1005.836669921875,23.658447265625,8.59375,-0.01171875,-3.8515625,0.001953125,-0.052734375,-0.001953125,-194.0,-22.875,75.3125,
159389.0,0.6646728515625,-0.51556396484375,0.428955078125,0.32916259765625,1005.837158203125,23.658447265625,8.59375,-0.05078125,-4.00390625,0.0,0.052734375,0.001953125,-193.75,-22.5625,74.4375,
159419.0,0.6644287109375,-0.515380859375,0.429443359375,0.3294677734375,1005.85546875,23.658447265625,8.6328125,-0.01171875,-3.8515625,-0.001953125,-0.01953125,-0.001953125,-194.4375,-22.8125,74.0,
159479.0,0.66455078125,-0.51544189453125,0.42919921875,0.32928466796875,1005.850830078125,23.658447265625,8.59375,-0.05078125,-3.890625,0.0,0.03125,0.001953125,-194.0,-22.625,75.3125,
159625.0,0.66455078125,-0.515380859375,0.4293212890625,0.32928466796875,1005.85302734375,23.6654052734375,8.59375,-0.05078125,-3.890625,0.00390625,-0.013671875,0.0,-193.8125,-23.125,75.9375,
159689.0,0.6646728515625,-0.51544189453125,0.42913818359375,0.3292236328125,1005.8544921875,23.6630859375,8.59375,-0.05078125,-3.92578125,0.0,0.005859375,0.0,-193.9375,-23.0625,75.625,
159848.0,0.66461181640625,-0.515380859375,0.42919921875,0.32928466796875,1005.851806640625,23.66424560546875,8.59375,-0.05078125,-3.92578125,0.001953125,0.001953125,0.001953125,-194.375,-23.125,75.875,
160107.0,0.66461181640625,-0.515380859375,0.42926025390625,0.329345703125,1005.8583984375,23.654998779296875,8.59375,-0.05078125,-3.890625,0.001953125,-0.00390625,0.0,-194.3125,-22.4375,76.125,
160167.0,0.6646728515625,-0.515380859375,0.42919921875,0.3292236328125,1005.869384765625,23.6630859375,8.59375,-0.05078125,-3.92578125,0.0,0.015625,0.0,-192.9375,-22.9375,77.0,
160228.0,0.66461181640625,-0.51531982421875,0.4293212890625,0.32928466796875,1005.856201171875,23.6630859375,8.59375,-0.05078125,-3.890625,0.0,0.0,0.001953125,-192.5,-22.875,76.5,
160258.0,0.66461181640625,-0.51531982421875,0.4293212890625,0.32928466796875,1005.85546875,23.65728759765625,8.59375,-0.05078125,-3.92578125,0.001953125,0.005859375,0.001953125,-196.0,-22.125,74.3125,
160289.0,0.66461181640625,-0.51531982421875,0.4293212890625,0.32928466796875,1005.836669921875,23.65728759765625,8.59375,-0.05078125,-3.92578125,0.0,-0.009765625,0.001953125,-193.25,-22.5625,74.1875,
160319.0,0.66461181640625,-0.515380859375,0.4293212890625,0.3292236328125,1005.837646484375,23.6630859375,8.59375,-0.01171875,-3.92578125,0.001953125,0.009765625,-0.001953125,-193.25,-22.5625,74.1875,
160523.0,0.66455078125,-0.515380859375,0.4293212890625,0.3292236328125,1005.8515625,23.667694091796875,8.59375,-0.05078125,-3.890625,-0.001953125,0.0078125,-0.001953125,-193.625,-22.625,74.75,
160778.0,0.66455078125,-0.515380859375,0.42926025390625,0.32928466796875,1005.848388671875,23.65960693359375,8.59375,-0.05078125,-3.92578125,-0.001953125,0.0,0.001953125,-193.0,-22.6875,76.6875,
160897.0,0.66455078125,-0.51544189453125,0.4293212890625,0.32928466796875,1005.851806640625,23.654998779296875,8.59375,-0.05078125,-3.92578125,0.0,0.0,0.0,-194.875,-23.125,76.125,
161007.0,0.66448974609375,-0.515380859375,0.42938232421875,0.329345703125,1005.855224609375,23.654998779296875,8.59375,-0.05078125,-3.92578125,0.0,0.005859375,0.0,-194.5,-22.1875,75.5,
161067.0,0.66455078125,-0.51544189453125,0.42926025390625,0.32928466796875,1005.848876953125,23.654998779296875,8.59375,-0.05078125,-3.92578125,0.0,0.0,-0.001953125,-195.375,-22.6875,76.25,
161098.0,0.66455078125,-0.51544189453125,0.42926025390625,0.32928466796875,1005.8330078125,23.654998779296875,8.59375,-0.05078125,-3.92578125,0.0,0.00390625,0.0,-192.875,-22.375,75.5,
161392.0,0.66455078125,-0.51544189453125,0.42926025390625,0.329345703125,1005.861083984375,23.6630859375,8.59375,-0.01171875,-3.890625,-0.001953125,0.0,0.0,-192.9375,-22.9375,77.0,
161487.0,0.66455078125,-0.51544189453125,0.42913818359375,0.3294677734375,1005.8720703125,23.66192626953125,8.59375,-0.05078125,-3.890625,0.0,-0.00390625,0.0,-193.125,-23.125,76.375,
161517.0,0.66448974609375,-0.51544189453125,0.42919921875,0.3294677734375,1005.8720703125,23.66192626953125,8.59375,-0.05078125,-3.890625,-0.001953125,-0.009765625,0.0,-195.1875,-22.8125,75.125,
161811.0,0.66455078125,-0.5155029296875,0.4290771484375,0.32940673828125,1005.846435546875,23.651519775390625,8.59375,-0.05078125,-3.890625,0.0,-0.00390625,-0.001953125,-194.75,-22.875,76.375,
161877.0,0.66455078125,-0.5155029296875,0.4290771484375,0.32940673828125,1005.864013671875,23.653839111328125,8.59375,-0.05078125,-3.92578125,0.0,0.00390625,0.001953125,-194.375,-22.625,75.875,
161908.0,0.6644287109375,-0.5155029296875,0.42913818359375,0.32952880859375,1005.856201171875,23.653839111328125,8.59375,-0.05078125,-3.92578125,0.0,-0.0078125,0.001953125,-193.875,-22.5625,74.125,
161937.0,0.66448974609375,-0.5155029296875,0.42913818359375,0.3294677734375,1005.857421875,23.66192626953125,8.59375,-0.05078125,-3.92578125,0.001953125,0.0078125,0.001953125,-196.0,-23.0,74.375,
161967.0,0.6644287109375,-0.5155029296875,0.42919921875,0.32952880859375,1005.845458984375,23.66192626953125,8.6328125,-0.05078125,-3.890625,-0.001953125,-0.00390625,-0.00390625,-194.9375,-22.5625,74.1875,
161998.0,0.66448974609375,-0.5155029296875,0.42913818359375,0.32952880859375,1005.84423828125,23.652679443359375,8.59375,-0.01171875,-3.92578125,-0.00390625,0.0078125,0.0,-195.5,-22.3125,74.125,
162036.0,0.6644287109375,-0.5155029296875,0.42919921875,0.32958984375,1005.849609375,23.652679443359375,8.59375,-0.05078125,-3.890625,-0.00390625,-0.009765625,0.0,-195.0,-23.0,73.9375,
162087.0,0.6644287109375,-0.5155029296875,0.4290771484375,0.32952880859375,1005.8564453125,23.66656494140625,8.59375,-0.01171875,-3.92578125,-0.001953125,0.005859375,0.0,-194.1875,-23.375,76.5,
162327.0,0.6644287109375,-0.5155029296875,0.42913818359375,0.32958984375,1005.870849609375,23.656158447265625,8.59375,-0.01171875,-3.890625,0.001953125,-0.005859375,0.00390625,-195.6875,-23.0625,75.25,
162381.0,0.6644287109375,-0.51556396484375,0.4290771484375,0.32952880859375,1005.870849609375,23.64801025390625,8.59375,-0.05078125,-3.92578125,-0.001953125,-0.009765625,-0.00390625,-193.0,-23.375,76.6875,
162597.0,0.66436767578125,-0.5155029296875,0.42919921875,0.32965087890625,1005.868896484375,23.64801025390625,8.59375,-0.05078125,-3.890625,0.001953125,-0.009765625,0.0,-194.6875,-23.25,74.875,
162712.0,0.6644287109375,-0.515380859375,0.42913818359375,0.3297119140625,1005.83984375,23.654998779296875,8.59375,-0.01171875,-3.92578125,-0.001953125,-0.013671875,-0.001953125,-195.0625,-22.875,75.4375,
162801.0,0.66455078125,-0.51544189453125,0.42901611328125,0.32958984375,1005.843994140625,23.64569091796875,8.59375,-0.05078125,-3.92578125,-0.001953125,0.0,0.0,-194.6875,-23.375,76.75,
162861.0,0.66455078125,-0.51544189453125,0.42901611328125,0.32965087890625,1005.857421875,23.64801025390625,8.59375,-0.08984375,-3.92578125,0.0,-0.009765625,0.0,-193.125,-22.875,76.375,
162897.0,0.66436767578125,-0.515380859375,0.42919921875,0.32977294921875,1005.8388671875,23.64801025390625,8.59375,-0.01171875,-3.890625,-0.001953125,-0.029296875,-0.001953125,-193.8125,-23.125,75.9375,
162984.0,0.66448974609375,-0.515380859375,0.4290771484375,0.3297119140625,1005.8349609375,23.64801025390625,8.59375,-0.01171875,-3.92578125,-0.00390625,-0.025390625,-0.001953125,-193.8125,-23.125,75.9375,
163221.0,0.66461181640625,-0.515380859375,0.428955078125,0.32965087890625,1005.86376953125,23.642242431640625,8.59375,-0.05078125,-3.92578125,-0.00390625,-0.00390625,0.001953125,-193.125,-23.375,76.4375,
163281.0,0.66455078125,-0.51531982421875,0.42901611328125,0.32977294921875,1005.844970703125,23.638763427734375,8.6328125,-0.01171875,-3.890625,0.001953125,-0.009765625,0.0,-194.3125,-22.875,76.1875,
163317.0,0.66461181640625,-0.51531982421875,0.428955078125,0.3297119140625,1005.844970703125,23.637603759765625,8.59375,-0.05078125,-3.92578125,-0.00390625,0.01171875,0.0,-194.0625,-23.125,76.875,
163346.0,0.66455078125,-0.51531982421875,0.4290771484375,0.32977294921875,1005.87109375,23.637603759765625,8.6328125,-0.01171875,-3.92578125,0.0,-0.001953125,-0.001953125,-194.3125,-23.0,74.3125,
163406.0,0.66461181640625,-0.51531982421875,0.42889404296875,0.3297119140625,1005.837646484375,23.642242431640625,8.59375,-0.05078125,-3.92578125,-0.001953125,0.001953125,0.0,-193.125,-23.375,76.4375,
163730.0,0.66455078125,-0.51531982421875,0.428955078125,0.329833984375,1005.84765625,23.632965087890625,8.59375,-0.05078125,-3.92578125,0.0,0.02734375,0.001953125,-194.3125,-22.875,76.1875,
163774.0,0.66461181640625,-0.51531982421875,0.428955078125,0.32965087890625,1005.856201171875,23.632965087890625,8.59375,-0.05078125,-3.890625,0.0,-0.017578125,0.0,-193.125,-23.125,76.375,
163826.0,0.6646728515625,-0.515380859375,0.428955078125,0.32958984375,1005.856201171875,23.634124755859375,8.59375,-0.05078125,-3.92578125,0.0,0.00390625,-0.001953125,-195.375,-22.8125,74.5,
164094.0,0.66448974609375,-0.51531982421875,0.42919921875,0.32965087890625,1005.830810546875,23.636444091796875,8.59375,-0.05078125,-3.92578125,-0.00390625,0.01171875,0.0,-194.375,-22.625,75.875,
164155.0,0.66461181640625,-0.51531982421875,0.4290771484375,0.32958984375,1005.853271484375,23.642242431640625,8.59375,-0.05078125,-3.8515625,0.00390625,-0.015625,0.0,-192.0,-23.125,76.3125,
164215.0,0.6646728515625,-0.515380859375,0.428955078125,0.3294677734375,1005.842041015625,23.641082763671875,8.59375,-0.05078125,-3.92578125,-0.001953125,0.0078125,-0.00390625,-193.1875,-23.1875,77.875,
164275.0,0.66461181640625,-0.515380859375,0.4290771484375,0.3294677734375,1005.858642578125,23.637603759765625,8.59375,-0.05078125,-3.890625,0.0,-0.01171875,0.001953125,-195.375,-23.0625,74.4375,
164513.0,0.6646728515625,-0.515380859375,0.42901611328125,0.3294677734375,1005.853271484375,23.641082763671875,8.59375,-0.05078125,-3.890625,-0.001953125,0.015625,0.0,-196.5,-23.25,74.5625,
164575.0,0.6646728515625,-0.51544189453125,0.4290771484375,0.32928466796875,1005.85400390625,23.635284423828125,8.59375,-0.05078125,-3.96484375,0.0,0.03125,0.00390625,-194.625,-23.125,76.75,
164634.0,0.66461181640625,-0.51544189453125,0.42913818359375,0.32928466796875,1005.86865234375,23.638763427734375,8.59375,-0.01171875,-3.92578125,0.00390625,0.021484375,0.001953125,-194.875,-22.875,76.0625,
164695.0,0.66461181640625,-0.51544189453125,0.42919921875,0.329345703125,1005.857177734375,23.636444091796875,8.59375,-0.05078125,-3.92578125,0.00390625,-0.001953125,-0.001953125,-195.0,-23.3125,75.75,
164990.0,0.66461181640625,-0.515380859375,0.42919921875,0.32928466796875,1005.856689453125,23.64337158203125,8.6328125,-0.01171875,-3.890625,0.001953125,0.00390625,-0.001953125,-195.25,-22.4375,76.5625,
165050.0,0.66461181640625,-0.515380859375,0.42919921875,0.32928466796875,1005.870849609375,23.641082763671875,8.59375,-0.05078125,-3.92578125,0.001953125,-0.001953125,-0.001953125,-194.0,-22.9375,77.125,
165094.0,0.66461181640625,-0.51531982421875,0.42926025390625,0.329345703125,1005.8720703125,23.641082763671875,8.59375,-0.05078125,-3.92578125,0.0,-0.01953125,0.0,-194.375,-22.875,75.875,
165155.0,0.66455078125,-0.51531982421875,0.42938232421875,0.32940673828125,1005.849609375,23.638763427734375,8.59375,-0.05078125,-3.890625,0.0,-0.013671875,-0.001953125,-195.875,-23.25,74.6875,
165213.0,0.66461181640625,-0.51531982421875,0.42926025390625,0.32928466796875,1005.847412109375,23.635284423828125,8.59375,-0.05078125,-3.92578125,0.00390625,0.01171875,0.0,-192.75,-22.875,75.8125,
165382.0,0.66455078125,-0.51531982421875,0.42938232421875,0.32940673828125,1005.8623046875,23.6295166015625,8.59375,-0.05078125,-3.890625,0.00390625,-0.013671875,0.0,-194.3125,-23.125,76.1875,
165473.0,0.66461181640625,-0.51531982421875,0.4293212890625,0.32928466796875,1005.868896484375,23.636444091796875,8.59375,-0.05078125,-3.96484375,0.0,0.015625,0.0,-193.8125,-23.125,75.9375,
165533.0,0.66455078125,-0.5152587890625,0.42938232421875,0.32928466796875,1005.852294921875,23.634124755859375,8.6328125,-0.05078125,-3.92578125,0.0,-0.00390625,0.001953125,-193.3125,-22.625,75.75,
165833.0,0.66455078125,-0.5152587890625,0.42938232421875,0.329345703125,1005.846435546875,23.62371826171875,8.59375,-0.05078125,-3.92578125,0.001953125,0.001953125,0.0,-193.5,-22.9375,76.875,
165920.0,0.66461181640625,-0.5152587890625,0.42938232421875,0.32928466796875,1005.8642578125,23.635284423828125,8.6328125,-0.05078125,-3.890625,0.0,0.005859375,0.0,-192.625,-23.125,76.1875,
165981.0,0.66461181640625,-0.5152587890625,0.42938232421875,0.329345703125,1005.859619140625,23.6295166015625,8.59375,-0.05078125,-3.92578125,0.0,-0.013671875,0.0,-194.0625,-23.375,76.8125,
166041.0,0.6646728515625,-0.51531982421875,0.42926025390625,0.32928466796875,1005.859619140625,23.631805419921875,8.59375,-0.05078125,-3.92578125,-0.001953125,0.013671875,0.001953125,-193.625,-23.125,76.625,
166286.0,0.66461181640625,-0.5152587890625,0.42938232421875,0.3292236328125,1005.849609375,23.6248779296875,8.59375,-0.05078125,-3.92578125,0.0,-0.00390625,0.0,-194.625,-22.375,75.1875,
166338.0,0.6646728515625,-0.51531982421875,0.4293212890625,0.3292236328125,1005.861572265625,23.6295166015625,8.59375,-0.05078125,-3.92578125,0.0,-0.01171875,0.0,-193.375,-23.375,77.3125,
166375.0,0.66455078125,-0.5152587890625,0.429443359375,0.329345703125,1005.861083984375,23.62835693359375,8.6328125,-0.01171875,-3.890625,0.001953125,0.015625,0.0,-193.5,-23.375,76.9375,
166405.0,0.66455078125,-0.5152587890625,0.429443359375,0.329345703125,1005.86181640625,23.62835693359375,8.59375,-0.05078125,-3.8515625,0.001953125,-0.052734375,-0.001953125,-194.3125,-23.0,74.3125,
166670.0,0.6646728515625,-0.51531982421875,0.42919921875,0.32928466796875,1005.86865234375,23.62255859375,8.59375,-0.05078125,-3.92578125,-0.005859375,-0.001953125,0.001953125,-194.25,-23.3125,76.1875,
166732.0,0.6646728515625,-0.51531982421875,0.42926025390625,0.32928466796875,1005.841552734375,23.6248779296875,8.59375,-0.05078125,-3.96484375,-0.00390625,0.0390625,0.001953125,-196.125,-22.875,75.5625,
166792.0,0.6646728515625,-0.515380859375,0.42913818359375,0.32928466796875,1005.851806640625,23.6248779296875,8.59375,-0.08984375,-3.92578125,0.001953125,0.009765625,0.0,-194.5,-22.875,75.5,
166853.0,0.66461181640625,-0.51531982421875,0.42926025390625,0.32940673828125,1005.85107421875,23.62835693359375,8.6328125,-0.01171875,-3.890625,0.00390625,0.00390625,0.0,-194.375,-23.3125,75.875,
166913.0,0.6646728515625,-0.51531982421875,0.42913818359375,0.329345703125,1005.857421875,23.62835693359375,8.59375,-0.05078125,-3.96484375,0.0,0.005859375,0.0,-194.3125,-22.8125,74.3125,
167089.0,0.66461181640625,-0.51531982421875,0.42926025390625,0.32940673828125,1005.840576171875,23.62835693359375,8.59375,-0.01171875,-3.92578125,0.001953125,0.0078125,0.0,-194.875,-22.875,76.0625,
167155.0,0.66461181640625,-0.51531982421875,0.42919921875,0.3294677734375,1005.8515625,23.638763427734375,8.59375,-0.01171875,-3.96484375,0.0,0.025390625,0.0,-194.625,-23.0625,75.1875,
167361.0,0.66455078125,-0.5152587890625,0.42926025390625,0.32952880859375,1005.857421875,23.635284423828125,8.59375,-0.05078125,-3.890625,0.0,-0.013671875,0.0,-193.25,-22.4375,76.0625,
167631.0,0.6646728515625,-0.5152587890625,0.4290771484375,0.32958984375,1005.845947265625,23.617950439453125,8.59375,-0.05078125,-3.92578125,0.001953125,0.009765625,-0.001953125,-194.6875,-23.125,76.6875,
167692.0,0.6646728515625,-0.5152587890625,0.42901611328125,0.32958984375,1005.869384765625,23.62255859375,8.59375,-0.01171875,-3.92578125,-0.001953125,0.001953125,0.0,-194.3125,-22.875,76.1875,
167752.0,0.6646728515625,-0.5152587890625,0.4290771484375,0.32965087890625,1005.84765625,23.608642578125,8.59375,-0.01171875,-3.92578125,0.0,-0.001953125,0.0,-194.875,-23.3125,76.125,
167812.0,0.6646728515625,-0.51531982421875,0.42901611328125,0.32965087890625,1005.867431640625,23.617950439453125,8.59375,-0.05078125,-3.92578125,0.0,0.0,0.0,-194.875,-22.625,76.0625,
167988.0,0.6646728515625,-0.51531982421875,0.42901611328125,0.32965087890625,1005.84765625,23.62371826171875,8.59375,-0.05078125,-3.890625,0.00390625,0.001953125,0.0,-194.1875,-22.6875,76.5,
168024.0,0.6646728515625,-0.51531982421875,0.428955078125,0.32958984375,1005.857666015625,23.62371826171875,8.59375,-0.05078125,-3.92578125,0.001953125,0.005859375,0.0,-195.3125,-23.0625,74.8125,
168054.0,0.6646728515625,-0.51531982421875,0.42901611328125,0.32965087890625,1005.8583984375,23.63067626953125,8.59375,-0.05078125,-3.890625,-0.005859375,-0.005859375,-0.001953125,-194.75,-22.5,73.0,
168083.0,0.6646728515625,-0.51531982421875,0.42889404296875,0.32965087890625,1005.857177734375,23.63067626953125,8.59375,-0.05078125,-3.92578125,0.001953125,0.0,0.0,-194.6875,-23.75,74.875,
168234.0,0.66461181640625,-0.5152587890625,0.42901611328125,0.32977294921875,1005.848388671875,23.620269775390625,8.6328125,-0.01171875,-3.890625,0.0,-0.017578125,-0.001953125,-195.9375,-22.875,76.1875,
168438.0,0.6646728515625,-0.51531982421875,0.428955078125,0.3297119140625,1005.852294921875,23.62835693359375,8.59375,-0.05078125,-3.92578125,0.0,0.01171875,-0.001953125,-194.875,-22.625,76.0625,
168619.0,0.6646728515625,-0.51531982421875,0.42889404296875,0.32965087890625,1005.86376953125,23.62139892578125,8.59375,-0.05078125,-3.890625,0.001953125,0.00390625,0.0,-194.1875,-22.875,76.5625,
168679.0,0.6646728515625,-0.51531982421875,0.428955078125,0.32958984375,1005.86181640625,23.62603759765625,8.59375,-0.05078125,-3.92578125,0.0,-0.001953125,0.0,-194.1875,-23.8125,76.5625,
168782.0,0.66461181640625,-0.51531982421875,0.42901611328125,0.32965087890625,1005.8583984375,23.6248779296875,8.59375,-0.01171875,-3.890625,-0.00390625,-0.017578125,0.0,-193.8125,-22.625,75.9375,
168890.0,0.6646728515625,-0.51531982421875,0.428955078125,0.32965087890625,1005.8505859375,23.620269775390625,8.59375,-0.05078125,-3.890625,0.001953125,0.001953125,0.0,-193.3125,-22.875,75.75,
168952.0,0.66461181640625,-0.515380859375,0.428955078125,0.3297119140625,1005.8662109375,23.620269775390625,8.59375,-0.05078125,-3.92578125,0.0,0.015625,0.0,-195.4375,-23.5625,76.0,
169012.0,0.66461181640625,-0.51531982421875,0.42901611328125,0.3297119140625,1005.866455078125,23.62255859375,8.59375,-0.05078125,-3.92578125,0.001953125,0.0,0.0,-194.1875,-22.875,76.4375,
169369.0,0.66424560546875,-0.51513671875,0.429443359375,0.330078125,1005.848876953125,23.62371826171875,8.59375,-0.05078125,-3.96484375,0.001953125,-0.107421875,-0.00390625,-193.125,-23.125,76.3125,
169429.0,0.66485595703125,-0.51556396484375,0.4285888671875,0.3294677734375,1005.86669921875,23.635284423828125,8.5546875,-0.05078125,-4.08203125,-0.00390625,-0.033203125,-0.00390625,-195.0,-23.0625,75.75,
169490.0,0.66455078125,-0.515380859375,0.42901611328125,0.32977294921875,1005.850341796875,23.62835693359375,8.5546875,-0.08984375,-3.92578125,-0.001953125,0.0078125,0.0,-195.4375,-22.625,75.9375,
169550.0,0.6644287109375,-0.51531982421875,0.42913818359375,0.329833984375,1005.85888671875,23.6295166015625,8.6328125,0.02734375,-3.96484375,0.0078125,0.02734375,0.005859375,-194.8125,-22.875,76.3125,
169879.0,0.66473388671875,-0.5155029296875,0.42877197265625,0.32952880859375,1005.86376953125,23.619110107421875,8.59375,-0.125,-3.92578125,0.001953125,-0.03125,0.0,-194.375,-22.875,75.8125,
169940.0,0.6646728515625,-0.51556396484375,0.42889404296875,0.329345703125,1005.848876953125,23.619110107421875,8.6328125,-0.01171875,-3.8125,0.0,0.0234375,0.001953125,-194.5,-22.875,75.5,
170000.0,0.664306640625,-0.51531982421875,0.429443359375,0.3297119140625,1005.861083984375,23.619110107421875,8.59375,-0.05078125,-3.890625,0.00390625,-0.046875,-0.001953125,-194.75,-22.875,76.375,
170208.0,0.66455078125,-0.51544189453125,0.42913818359375,0.3294677734375,1005.86669921875,23.62603759765625,8.6328125,0.02734375,-3.890625,0.0,-0.0078125,-0.001953125,-194.25,-22.375,74.625,
170391.0,0.66473388671875,-0.515625,0.4288330078125,0.32916259765625,1005.865234375,23.631805419921875,8.59375,-0.05078125,-3.96484375,-0.00390625,0.14453125,0.0078125,-194.1875,-22.4375,76.4375,
170422.0,0.6639404296875,-0.51513671875,0.42999267578125,0.33001708984375,1005.864501953125,23.62835693359375,8.671875,-0.01171875,-3.6953125,0.0,-0.123046875,-0.005859375,-194.1875,-22.4375,76.4375,
170626.0,0.6644287109375,-0.51544189453125,0.42919921875,0.32958984375,1005.875244140625,23.62255859375,8.671875,-0.01171875,-3.8125,-0.00390625,0.05859375,0.001953125,-195.5625,-23.0625,75.6875,
170686.0,0.66448974609375,-0.51556396484375,0.4290771484375,0.32940673828125,1005.8505859375,23.619110107421875,8.59375,-0.08984375,-3.8125,0.0,-0.068359375,-0.00390625,-192.4375,-22.9375,76.8125,
170746.0,0.66424560546875,-0.515380859375,0.42950439453125,0.3297119140625,1005.8505859375,23.6248779296875,8.6328125,-0.08984375,-3.8125,0.001953125,-0.044921875,-0.001953125,-194.75,-22.6875,76.375,
170790.0,0.66455078125,-0.51556396484375,0.42901611328125,0.32928466796875,1005.84423828125,23.619110107421875,8.59375,-0.05078125,-4.00390625,0.001953125,0.017578125,0.0,-194.875,-22.625,76.0,
170841.0,0.6641845703125,-0.51531982421875,0.4296875,0.3297119140625,1005.8623046875,23.619110107421875,8.6328125,0.02734375,-3.7734375,0.001953125,-0.11328125,0.001953125,-195.0,-22.875,75.75,
171079.0,0.6644287109375,-0.515625,0.42919921875,0.32928466796875,1005.87060546875,23.62255859375,8.59375,-0.05078125,-4.1953125,0.0,-0.138671875,-0.0078125,-194.625,-22.8125,75.1875,
171350.0,0.66448974609375,-0.51580810546875,0.42901611328125,0.3291015625,1005.848388671875,23.619110107421875,8.6328125,0.140625,-3.96484375,0.0,0.09765625,0.005859375,-194.6875,-23.375,76.75,
